,chern_simons,cusp_volume,hyperbolic_adjoint_torsion_degree,hyperbolic_torsion_degree,injectivity_radius,longitudinal_translation,meridinal_translation_imag,meridinal_translation_real,short_geodesic_imag_part,short_geodesic_real_part,Symmetry_0,Symmetry_D3,Symmetry_D4,Symmetry_D6,Symmetry_D8,Symmetry_Z/2 + Z/2,volume,signature
122552,0.0725353956222534,5.765671132178227,15,10,0.2763355374336242,14.217289924621582,0.4055393934249878,1.7581154108047483,-1.5334358215332031,0.5526710748672485,0.0,0.0,0.0,0.0,0.0,0.0,4.769889831542969,4
175675,-0.0212627165019512,7.104774410122445,9,6,0.3953746855258941,5.649747848510742,1.2575383186340332,-0.971699059009552,3.106444358825684,0.7907493710517883,0.0,0.0,0.0,0.0,0.0,0.0,6.778198719024658,0
20126,-0.135970801115036,14.300116259872084,0,10,0.6050737500190735,13.554061889648438,1.0550428628921509,-0.7341777682304382,2.3675599098205566,1.3542568683624268,0.0,0.0,0.0,0.0,0.0,0.0,13.389944076538086,-2
208212,0.0109136346727609,12.932738310127776,0,6,0.4516642391681671,10.852080345153809,1.191728949546814,-0.5462393760681152,2.377027988433838,0.9033284783363342,0.0,0.0,0.0,0.0,0.0,0.0,13.52551555633545,-2
71096,0.1164816096425056,5.4972264358239045,15,10,0.1104805544018745,18.13584899902344,0.3031138181686401,-1.341053485870361,-1.9861857891082764,0.220961108803749,0.0,0.0,0.0,0.0,0.0,1.0,4.994856357574463,-6
139330,0.1686951965093612,17.862413246545316,0,10,0.5636359453201294,14.516770362854004,1.230467438697815,0.2867489159107208,-2.56475043296814,1.1272718906402588,0.0,0.0,0.0,0.0,0.0,1.0,18.320356369018555,2
32963,-0.1932056546211242,7.357270427585377,21,14,0.1078852862119674,13.587930679321287,0.5414562821388245,-1.1481927633285522,-1.872723937034607,0.2157705724239349,0.0,0.0,0.0,0.0,0.0,1.0,7.373935222625732,-4
128610,-0.1484441608190536,17.296569508053494,0,14,0.599761426448822,13.599581718444824,1.2718456983566284,-0.0477462969720363,-1.0301448106765747,1.222570538520813,1.0,0.0,0.0,0.0,0.0,0.0,19.768983840942383,0
96118,0.2112597078084945,11.8952784892748,0,10,0.5707513689994812,14.116738319396973,0.8426364660263062,-1.0119112730026243,1.6864444017410278,1.1415027379989624,0.0,0.0,0.0,0.0,0.0,0.0,15.434154510498049,-4
142904,-0.1573868691921234,22.173967169997013,0,0,0.6811054348945618,20.92896842956543,1.0594868659973145,1.019018292427063,-3.035997152328491,1.5816705226898191,1.0,0.0,0.0,0.0,0.0,0.0,23.4614200592041,4
20229,-0.1584185063838958,13.839368200664468,0,10,0.606839120388031,10.81557846069336,1.2795772552490234,0.1600835025310516,-2.310206174850464,1.3464256525039673,0.0,0.0,0.0,0.0,0.0,0.0,11.954526901245115,0
64672,0.0937869697809219,17.02109152532921,0,10,0.505545973777771,17.938199996948242,0.9488739967346193,-0.9600517153739928,2.9696567058563232,1.011091947555542,1.0,0.0,0.0,0.0,0.0,0.0,15.345537185668944,-4
99714,-0.0506254509091377,8.578355965529909,0,14,0.5839489698410034,24.75291633605957,0.3465594053268432,1.3657134771347046,1.7319773435592651,1.1678979396820068,0.0,0.0,0.0,0.0,0.0,0.0,9.88578987121582,8
40947,-0.1617335230112075,7.601764235502856,15,10,0.5457605719566345,20.399738311767575,0.3726402819156647,1.5580161809921265,2.929138660430908,1.091521143913269,0.0,0.0,0.0,0.0,0.0,1.0,6.770816802978516,6
96100,0.2320163995027542,20.66424984008177,0,14,0.5822210907936096,16.675687789916992,1.2391842603683472,-0.2553246021270752,-2.10669469833374,1.1644421815872192,1.0,0.0,0.0,0.0,0.0,0.0,23.413389205932617,0
185142,0.103694312274456,22.099149024934377,0,14,0.6577779054641724,17.71704864501953,1.247338056564331,-0.6627931594848633,3.113056898117065,1.4968849420547483,1.0,0.0,0.0,0.0,0.0,0.0,25.76190948486328,-2
196653,0.2154282331466674,12.894369862547649,0,10,0.4990234673023224,15.015185356140137,0.8587552905082703,0.915777623653412,2.6589503288269043,0.9980469346046448,0.0,0.0,0.0,0.0,0.0,1.0,12.735554695129396,4
87924,-0.1586019247770309,17.209745446016314,0,10,0.5982354879379272,14.0736083984375,1.2228381633758545,-0.3396274745464325,-2.2651052474975586,1.3308603763580322,0.0,0.0,0.0,0.0,0.0,0.0,16.05466651916504,-2
83858,0.1010051146149635,10.000771260711415,9,6,0.6403545141220093,8.014195442199707,1.2478821277618408,-0.5655274391174316,-2.5658676624298096,1.3103598356246948,0.0,0.0,0.0,0.0,0.0,0.0,8.602030754089355,-2
90731,0.0916483774781227,11.179484481830514,0,6,0.3159281015396118,9.140064239501951,1.2231297492980957,0.2910139858722687,2.3801345825195312,0.6318562030792236,0.0,0.0,0.0,0.0,0.0,1.0,10.39449691772461,0
53806,0.0911954417824745,12.63805597415194,0,6,0.475941002368927,10.343269348144531,1.22186279296875,-0.4262613952159881,2.997145414352417,0.951882004737854,0.0,0.0,0.0,0.0,0.0,0.0,12.421630859375,-2
202105,0.0,15.93135154841218,0,10,0.5949663519859314,12.63000774383545,1.261388897895813,0.0,-2.248363494873047,1.3246276378631592,0.0,0.0,1.0,0.0,0.0,0.0,13.716075897216797,0
125374,-0.0378479398787021,19.14270143698411,0,14,0.3925645351409912,21.03200340270996,0.9101701378822328,1.1669484376907349,3.107508659362793,0.7851290702819824,1.0,0.0,0.0,0.0,0.0,0.0,15.94234848022461,4
104552,0.1691029667854309,13.71801640582504,0,10,0.3987155556678772,14.799485206604004,0.926925241947174,-1.1551995277404783,-3.109006404876709,0.7974311113357544,0.0,0.0,0.0,0.0,0.0,0.0,11.537548065185549,-2
27639,-0.1942111551761627,13.748669100338702,0,10,0.2688245475292206,20.030420303344727,0.6863894462585449,1.2176755666732788,2.733412504196167,0.5376490950584412,0.0,0.0,0.0,0.0,0.0,1.0,11.733802795410156,6
115764,0.2388723045587539,19.671518480912823,0,14,0.6108315587043762,14.272635459899902,1.378268122673035,0.261571854352951,3.132080316543579,1.2216631174087524,1.0,0.0,0.0,0.0,0.0,0.0,18.66480255126953,0
189655,-0.2194571048021316,8.94994575858459,9,6,0.319937527179718,12.045816421508787,0.7429920434951782,1.0551282167434692,-2.458279609680176,0.639875054359436,0.0,0.0,0.0,0.0,0.0,1.0,8.014861106872559,4
139055,-0.1948672235012054,16.4484703513034,0,10,0.4446800649166107,14.647759437561035,1.1229342222213743,-0.6469139456748962,2.511596441268921,0.8893601298332214,1.0,0.0,0.0,0.0,0.0,0.0,18.094972610473636,-4
125170,0.038201343268156,18.23983630438579,0,14,0.4442518651485443,14.849790573120115,1.2282891273498535,-0.4641921520233154,-2.2922616004943848,0.8885037302970886,0.0,0.0,0.0,0.0,0.0,0.0,20.02384185791016,0
140278,-0.2125203311443328,8.106231629683748,9,6,0.3685542047023773,7.665894985198975,1.057440996170044,-1.0109626054763794,1.7399606704711914,0.7371084094047546,0.0,0.0,0.0,0.0,0.0,0.0,8.39210319519043,-2
153386,-0.0261126924306154,17.745646847865487,19,14,0.5812723636627197,12.544535636901855,1.4146116971969604,0.2799094319343567,-2.2079522609710693,1.1625447273254397,1.0,0.0,0.0,0.0,0.0,0.0,21.131750106811523,0
81691,0.0630627423524856,8.331554531889651,15,10,0.2217404246330261,14.857339859008787,0.5607702732086182,-1.1251991987228394,-2.5288307666778564,0.4434808492660522,0.0,0.0,0.0,0.0,0.0,1.0,8.288589477539062,-4
103522,-0.1222631484270095,14.578289278555644,0,10,0.2325017750263214,11.82650661468506,1.23267924785614,0.2752540707588196,2.0276567935943604,0.4650035500526428,0.0,0.0,0.0,0.0,0.0,1.0,14.706581115722656,0
218733,-0.1770067512989044,12.976256047230777,15,10,0.543535053730011,8.103072166442871,1.601399540901184,0.633318305015564,2.466021776199341,1.087070107460022,0.0,0.0,0.0,0.0,0.0,1.0,9.25054168701172,0
62149,-0.1973913460969925,11.346782039116306,9,6,0.4769808650016784,9.780866622924805,1.1600998640060425,-0.4540059268474579,2.840700626373291,0.9539617300033568,0.0,0.0,0.0,0.0,0.0,1.0,9.885499000549316,-2
68190,-0.187272161245346,18.04978409501473,0,14,0.574708878993988,15.093822479248049,1.1958391666412354,-0.5461817979812622,3.052942514419556,1.149417757987976,0.0,0.0,0.0,0.0,0.0,0.0,19.29485321044922,-2
234936,-0.1424185782670974,13.863050668012876,0,14,0.1759236007928848,21.932361602783203,0.6320819854736328,-1.2912378311157229,-2.1125946044921875,0.3518472015857696,0.0,0.0,0.0,0.0,0.0,1.0,13.059358596801758,-6
74637,-0.2007775455713272,11.36720939086399,9,6,0.6019130945205688,8.925044059753418,1.2736306190490725,0.1037008315324783,3.0879180431365967,1.550413727760315,0.0,0.0,0.0,0.0,0.0,0.0,10.687174797058104,0
166492,0.0747208967804908,17.864467258448258,0,10,0.5136512517929077,14.357805252075195,1.2442338466644287,-0.3937027752399444,2.499702215194702,1.0273025035858154,0.0,0.0,0.0,0.0,0.0,0.0,18.92733192443848,-2
151723,0.0041344040073454,13.240245565036956,0,10,0.2435975074768066,18.288328170776367,0.7239724397659302,-1.1259284019470217,1.9150452613830569,0.4871950149536133,0.0,0.0,0.0,0.0,0.0,0.0,14.724056243896484,-6
43603,-0.1570523083209991,9.897149962082151,15,10,0.4262742698192596,10.705121994018556,0.92452472448349,-0.9587907195091248,-3.030360698699951,0.8525485396385193,0.0,0.0,0.0,0.0,0.0,0.0,8.651148796081543,-2
67743,-0.0750727131962776,21.326380710673902,0,14,0.4762800931930542,15.497751235961914,1.376095175743103,-0.1895120739936828,2.838827133178711,0.9525601863861084,0.0,0.0,0.0,0.0,0.0,0.0,19.948951721191406,-2
5056,-0.0109557285904884,11.218939845354782,0,10,0.4475577175617218,12.578503608703612,0.8919137120246887,-0.9706235527992249,-2.970258474349976,0.8951154351234436,0.0,0.0,0.0,0.0,0.0,0.0,10.620726585388184,-2
19443,0.0468530617654323,13.569164525012638,21,14,0.3022923767566681,13.099569320678713,1.0358481407165527,-0.8133876323699951,-2.5384886264801025,0.6045847535133362,0.0,0.0,0.0,0.0,0.0,0.0,13.557360649108888,-2
181607,0.0578178241848945,20.771390226654603,0,14,0.5996769070625305,16.799114227294922,1.2364574670791626,-0.3008889257907867,-2.284203290939331,1.318709135055542,0.0,0.0,0.0,0.0,0.0,0.0,21.360576629638672,-2
191243,-0.0074356389231979,13.747246096846991,9,6,0.6864732503890991,10.014154434204102,1.37278151512146,0.7455876469612122,-2.870638132095337,1.3729465007781982,0.0,0.0,0.0,0.0,0.0,0.0,11.634354591369627,2
79204,0.214138314127922,12.419770946132758,0,10,0.6211921572685242,9.885334968566896,1.2563834190368652,-0.7734586596488953,2.8858675956726074,1.2423843145370483,1.0,0.0,0.0,0.0,0.0,0.0,10.26024341583252,-2
219956,0.1696668416261673,5.419163583607315,0,14,0.0705213621258735,21.13248443603516,0.256437599658966,-1.35971200466156,-1.6071966886520386,0.1410427242517471,0.0,0.0,0.0,0.0,0.0,1.0,5.114841461181641,-6
146805,-0.1973913460969925,11.346782039116306,0,6,0.4769808650016784,9.780866622924805,1.1600998640060425,-0.4540059268474579,2.840700626373291,0.9539617300033568,0.0,0.0,0.0,0.0,0.0,1.0,9.885499000549316,-2
139741,0.0160602554678916,21.06980953526454,0,14,0.4563780725002289,16.8272762298584,1.252122402191162,0.6192612051963806,-2.8867037296295166,0.9127561450004578,1.0,0.0,0.0,0.0,0.0,0.0,19.590484619140625,2
239482,0.1578809320926666,18.81944772657164,0,18,0.2794966995716095,27.04617500305176,0.6958265900611877,-1.3518290519714355,-2.464513063430786,0.558993399143219,0.0,0.0,0.0,0.0,0.0,0.0,19.62059593200684,-6
177200,0.0144014675170183,12.343364983096762,0,6,0.4270063936710357,9.437435150146484,1.307915210723877,-0.1005388349294662,-2.3448233604431152,0.8540127873420715,0.0,0.0,0.0,0.0,0.0,0.0,13.404023170471191,0
22799,-0.0086975768208503,14.600824721204503,0,10,0.4718646109104156,11.459551811218262,1.2741183042526243,-0.0900057330727577,-2.70318603515625,0.9437292218208312,0.0,0.0,0.0,0.0,0.0,0.0,15.385623931884766,0
133644,0.1109948828816413,12.196607948506369,0,10,0.4596365690231323,15.561820030212402,0.7837520241737366,1.1664379835128784,2.888314008712769,0.9192731380462646,0.0,0.0,0.0,0.0,0.0,0.0,11.19888973236084,4
184575,0.0174405220896005,16.66621974926511,0,18,0.6047043204307556,20.63780212402344,0.8075578808784485,-1.019770860671997,-2.417598247528076,1.2094086408615112,1.0,0.0,0.0,0.0,0.0,0.0,23.59724235534668,-6
173890,-0.2121267318725586,17.441628041584636,0,10,0.3007118105888366,15.128846168518066,1.1528723239898682,0.9462755918502808,-2.3081066608428955,0.6014236211776733,1.0,0.0,0.0,0.0,0.0,0.0,17.51103973388672,4
128099,0.0551535338163375,3.997635265979625,3,2,0.1085507348179817,4.0955963134765625,0.976081371307373,0.859967827796936,-2.261441707611084,0.2171014696359634,0.0,0.0,0.0,0.0,0.0,1.0,3.3317441940307617,2
172806,-0.18674898147583,4.554576493336384,9,6,0.1174523532390594,2.962636232376098,1.5373390913009644,-0.2262480556964874,-1.881284475326538,0.2349047064781189,0.0,0.0,0.0,0.0,0.0,0.0,4.056860446929932,0
175618,-0.214138314127922,12.419770946132758,15,10,0.6211921572685242,9.885334968566896,1.2563834190368652,0.7734586596488953,-2.8858675956726074,1.2423843145370483,1.0,0.0,0.0,0.0,0.0,0.0,10.26024341583252,2
139019,-0.1510784327983856,19.44728946539044,0,18,0.6993333697319031,12.175326347351074,1.5972704887390137,-0.1569633483886718,2.90863299369812,1.3986667394638062,1.0,0.0,0.0,0.0,0.0,0.0,18.59296226501465,0
220362,-0.0049357176758348,10.695456566290886,15,10,0.3344493210315704,9.83926773071289,1.08701753616333,0.7470487356185913,-1.7387762069702148,0.6688986420631409,1.0,0.0,0.0,0.0,0.0,0.0,12.299063682556152,2
103340,-0.1571409404277801,10.547325947229126,0,14,0.5088788270950317,14.573487281799316,0.7237338423728943,-1.2597649097442627,3.125822067260742,1.0177576541900637,1.0,0.0,0.0,0.0,0.0,0.0,10.808323860168455,-4
36162,-0.191263347864151,10.002988206985378,9,6,0.5735912919044495,7.108428001403809,1.4072011709213257,0.1045056581497192,-2.792837619781494,1.147182583808899,0.0,0.0,0.0,0.0,0.0,0.0,8.901516914367676,0
214599,-0.2194991409778595,12.607794676301182,0,6,0.6003338098526001,10.746601104736328,1.1731890439987185,-0.4969455599784851,3.015441656112671,1.3983997106552124,0.0,0.0,0.0,0.0,0.0,0.0,11.390305519104004,-2
176376,-0.220275729894638,5.982183639893435,15,10,0.309430867433548,17.540010452270508,0.3410592973232269,1.4430831670761108,2.8205063343048096,0.618861734867096,0.0,0.0,0.0,0.0,0.0,0.0,5.860539436340332,6
11862,0.0242870599031448,7.475150638787227,15,10,0.1645426452159881,18.70258140563965,0.3996855020523071,-1.193785309791565,-2.28012752532959,0.3290852904319763,0.0,0.0,0.0,0.0,0.0,1.0,7.203600883483887,-6
86705,-0.0043838550336658,17.774876987416064,0,14,0.6090761423110962,14.05767822265625,1.2644248008728027,0.2886774837970733,2.6908962726593018,1.2181522846221924,1.0,0.0,0.0,0.0,0.0,0.0,20.48300170898437,0
119344,0.2206471413373947,16.15887367806863,0,14,0.435354620218277,14.412117004394531,1.1212005615234375,0.7672334313392639,1.598792314529419,0.870709240436554,1.0,0.0,0.0,0.0,0.0,0.0,17.010608673095703,2
199142,0.1226083636283874,12.22371223040841,21,14,0.2910218238830566,12.588594436645508,0.9710148572921752,-0.8120560050010681,-2.1616249084472656,0.5820436477661133,0.0,0.0,0.0,0.0,0.0,1.0,12.134342193603516,-2
87508,-0.0600914284586906,18.274302298704697,0,14,0.3788532018661499,24.635936737060547,0.7417742013931274,1.2841969728469849,3.06397032737732,0.7577064037322998,0.0,0.0,0.0,0.0,0.0,0.0,16.292762756347656,6
77284,0.1142174452543258,10.991538261327491,15,10,0.4033967852592468,16.39061164855957,0.670599639415741,-1.3854087591171265,1.2007057666778564,0.8067935705184937,0.0,0.0,0.0,0.0,0.0,0.0,10.44358253479004,-4
114816,-0.0896756872534751,14.082380315309024,0,10,0.5781665444374084,11.583998680114746,1.2156752347946167,-0.9970803260803224,2.5715525150299072,1.156333088874817,1.0,0.0,0.0,0.0,0.0,0.0,11.720401763916016,-2
134875,-0.0166200287640094,15.387989315286177,0,18,0.2178097665309906,15.302467346191406,1.0055887699127195,-0.9993400573730468,-2.1402130126953125,0.4356195330619812,0.0,0.0,0.0,0.0,0.0,0.0,15.725847244262695,-4
3495,-0.1166958436369896,11.213791124717432,9,6,0.2524828612804413,8.854155540466309,1.2665003538131714,0.1247187927365303,2.648811817169189,0.5049657225608826,0.0,0.0,0.0,0.0,0.0,1.0,11.522431373596191,0
183331,0.0143608972430229,14.417275507081513,0,6,0.3712443709373474,10.943830490112305,1.3173884153366089,-0.0382797308266162,2.994852304458618,0.7424887418746948,0.0,0.0,0.0,0.0,0.0,0.0,16.003808975219727,-2
219707,-0.1791488975286483,11.96632030499643,15,10,0.3654781877994537,12.442696571350098,0.9617143869400024,-0.7923214435577393,-3.105905055999756,0.7309563755989075,0.0,0.0,0.0,0.0,0.0,1.0,11.6029052734375,-2
127800,-0.1738377958536148,11.8223068142579,0,10,0.3821183145046234,11.332271575927734,1.0432424545288086,0.7018653154373169,-3.074802160263061,0.7642366290092468,0.0,0.0,0.0,0.0,0.0,1.0,10.595840454101562,2
208910,-0.0081317033618688,13.160866788262524,0,0,0.3634088635444641,14.912958145141602,0.8825121521949768,-0.940205693244934,-2.9982972145080566,0.7268177270889282,0.0,0.0,0.0,0.0,0.0,1.0,14.543915748596191,-2
238030,-0.0977858453989029,14.759018683048453,0,10,0.5024386644363403,16.399093627929688,0.899989902973175,0.8794078230857849,-2.8682162761688232,1.0048773288726809,0.0,0.0,0.0,0.0,0.0,0.0,14.013139724731444,4
69235,0.196169912815094,12.64417609768907,0,10,0.591439425945282,10.22497272491455,1.2365975379943848,-0.2024313956499099,2.4167187213897705,1.2255985736846924,0.0,0.0,0.0,0.0,0.0,1.0,10.999980926513672,0
112502,-0.18674898147583,4.554576493336384,9,6,0.1174523532390594,2.962636232376098,1.5373390913009644,-0.2262480556964874,-1.881284475326538,0.2349047064781189,0.0,0.0,0.0,0.0,0.0,0.0,4.056860446929932,0
61118,0.1791874915361404,9.199593452809154,9,6,0.1855008155107498,7.86531925201416,1.1696401834487915,0.6428621411323547,1.930252313613892,0.3710016310214996,0.0,0.0,0.0,0.0,0.0,1.0,8.422266960144043,0
204648,-0.0541677623987197,14.914265650450034,15,10,0.5877133011817932,11.988849639892578,1.244011402130127,-0.0254441928118467,2.2367966175079346,1.3340632915496826,0.0,0.0,0.0,0.0,0.0,1.0,13.239848136901855,0
17309,-0.0903210192918777,11.241796647175931,0,10,0.4782015681266784,7.513321399688721,1.4962486028671265,0.3373220562934875,3.119610071182251,0.9564031362533568,1.0,0.0,0.0,0.0,0.0,0.0,11.480008125305176,0
54583,0.0608304962515831,15.46767720637331,0,10,0.5985749959945679,13.296168327331545,1.163318395614624,-0.509325385093689,2.3981213569641118,1.3307799100875854,0.0,0.0,0.0,0.0,0.0,0.0,13.706880569458008,-2
235357,0.126045748591423,17.051585295182576,21,14,0.4752268195152282,14.344343185424805,1.188732385635376,0.9283496737480164,2.8872878551483154,0.9504536390304564,1.0,0.0,0.0,0.0,0.0,0.0,13.933018684387209,2
212096,-0.006761766038835,18.790782496130305,0,14,0.4241842329502105,25.563770294189453,0.7350552082061768,1.081257462501526,3.1324028968811035,0.8483684659004211,0.0,0.0,0.0,0.0,0.0,0.0,18.4796085357666,6
108245,0.101616732776165,14.86525071722076,0,10,0.5127482414245605,12.96987247467041,1.146136999130249,-0.6748594641685486,-2.251642942428589,1.025496482849121,1.0,0.0,0.0,0.0,0.0,0.0,16.36061668395996,-2
76479,0.0528088957071304,14.256257194388697,0,10,0.4798765778541565,11.63085651397705,1.2257272005081177,-0.5221291184425354,-2.866523265838623,0.959753155708313,0.0,0.0,0.0,0.0,0.0,0.0,12.63137912750244,-2
13324,0.2224114537239074,20.735914991215623,0,10,0.501083254814148,19.03330421447754,1.0894542932510376,0.8000347018241882,-3.105188369750977,1.002166509628296,0.0,0.0,0.0,0.0,0.0,0.0,19.72480583190918,4
91340,-0.2198641449213028,12.827355669210192,0,10,0.39089435338974,17.01763153076172,0.7537685632705688,-1.093995213508606,-2.9865975379943848,0.78178870677948,0.0,0.0,0.0,0.0,0.0,0.0,14.20128059387207,-4
27232,-0.072814255952835,5.944630204048963,15,10,0.2244293242692947,9.448511123657228,0.6291605234146118,1.6386855840682983,1.460113763809204,0.4488586485385895,0.0,0.0,0.0,0.0,0.0,0.0,4.611961364746094,2
207576,-0.1201090961694717,11.111681619769117,9,6,0.3932149112224579,9.579450607299805,1.159949779510498,-0.4416261613368988,-3.035065174102783,0.7864298224449158,0.0,0.0,0.0,0.0,0.0,1.0,10.183265686035156,-2
189126,-0.1570523083209991,9.897149962082151,0,10,0.4262742698192596,10.705121994018556,0.92452472448349,-0.9587907195091248,-3.030360698699951,0.8525485396385193,0.0,0.0,0.0,0.0,0.0,0.0,8.651148796081543,-2
218436,-0.0191122833639383,13.138744567410184,0,10,0.6055813431739807,10.42463207244873,1.2603557109832764,0.4893167018890381,-2.243990898132324,1.2111626863479614,0.0,0.0,0.0,0.0,0.0,1.0,12.34342098236084,2
31937,0.2396932393312454,15.646431237174738,0,10,0.3065269291400909,12.370767593383787,1.264790654182434,0.3673627972602844,-2.1919972896575928,0.6130538582801819,0.0,0.0,0.0,0.0,0.0,1.0,16.312902450561523,2
9224,0.200283795595169,17.983703034982454,0,14,0.6135414242744446,18.96940040588379,0.9480375051498412,-0.8975719213485718,2.87658953666687,1.2522062063217163,1.0,0.0,0.0,0.0,0.0,0.0,19.072528839111328,-4
40957,-0.0587261952459812,15.674209010787308,0,10,0.4696349799633026,12.72830295562744,1.2314453125,-0.279807984828949,-2.257411003112793,0.9392699599266052,0.0,0.0,0.0,0.0,0.0,0.0,15.21940803527832,0
72443,-0.1170993745326995,9.103457787698003,0,6,0.3841856122016907,7.770360469818115,1.17156183719635,-0.4915146827697754,-2.6815085411071777,0.7683712244033813,0.0,0.0,0.0,0.0,0.0,1.0,7.80134105682373,0
202841,-0.0775797963142395,13.098744502361114,0,14,0.5185902118682861,14.437697410583496,0.9072599411010742,-0.893707275390625,-2.205716848373413,1.0371804237365725,0.0,0.0,0.0,0.0,0.0,0.0,14.529123306274414,-4
141852,-0.1371500045061111,9.970191877533466,21,14,0.1776284724473953,10.038825035095217,0.9931632280349731,1.276862382888794,1.577479124069214,0.3552569448947906,0.0,0.0,0.0,0.0,0.0,1.0,8.366397857666016,2
192007,-0.0882667303085327,11.106890815012775,21,14,0.1603749990463256,14.874153137207031,0.7467242479324341,1.018378734588623,2.174206256866455,0.3207499980926513,0.0,0.0,0.0,0.0,0.0,1.0,11.269287109375,4
166746,-0.0747902691364288,15.93870239484886,0,10,0.440594881772995,12.575505256652832,1.2674403190612793,0.5175415277481079,-2.883152723312378,0.88118976354599,1.0,0.0,0.0,0.0,0.0,0.0,19.1092529296875,2
52714,0.228447213768959,6.427108325693212,9,6,0.2672876715660095,9.967484474182127,0.6448074579238892,1.773698091506958,2.474801778793335,0.534575343132019,0.0,0.0,0.0,0.0,0.0,1.0,5.044898986816406,2
55485,0.0589528270065784,15.568755327886038,21,14,0.3955375552177429,10.46190071105957,1.4881383180618286,0.3192662000656128,2.9834415912628174,0.7910751104354858,0.0,0.0,0.0,0.0,0.0,0.0,14.73292350769043,0
101730,-0.0528088957071304,14.256257194388697,15,10,0.4798765778541565,11.63085651397705,1.2257272005081177,0.5221291184425354,2.866523265838623,0.959753155708313,0.0,0.0,0.0,0.0,0.0,0.0,12.63137912750244,2
122612,0.1375353038311004,15.36419110845054,0,10,0.6183185577392578,11.666580200195312,1.316940426826477,0.0062580052763223,2.206238031387329,1.5554901361465454,1.0,0.0,0.0,0.0,0.0,0.0,15.501809120178224,0
59356,0.1906451880931854,22.639457528765888,0,18,0.5422137975692749,16.820167541503906,1.3459709882736206,0.1788675785064697,-3.112098693847656,1.0844275951385498,1.0,0.0,0.0,0.0,0.0,0.0,23.66752815246582,0
169379,0.24222232401371,3.999853798066084,3,2,0.0443192832171916,3.987662076950073,1.0030573606491089,-0.9275527596473694,-1.4728084802627563,0.0886385664343833,0.0,0.0,0.0,0.0,0.0,1.0,3.526196002960205,0
50944,-0.1262093186378479,6.451385963292978,9,6,0.1039037778973579,12.322383880615234,0.5235501527786255,1.438230276107788,1.8007506132125854,0.2078075557947158,0.0,0.0,0.0,0.0,0.0,1.0,5.817129611968994,2
144284,-0.1323213577270507,13.882229850771864,0,10,0.2073558866977691,11.42739963531494,1.2148196697235107,0.5100206732749939,-2.0517561435699463,0.4147117733955383,1.0,0.0,0.0,0.0,0.0,0.0,16.24648666381836,2
227047,0.2439354509115219,22.09283611418641,0,14,0.68328458070755,21.37578010559082,1.0335452556610107,-1.0529183149337769,2.8810489177703857,1.5156522989273071,1.0,0.0,0.0,0.0,0.0,0.0,20.032093048095703,-4
205913,0.1341338157653808,10.02480700816352,15,10,0.3411484956741333,9.883004188537598,1.0143481492996216,-1.0746426582336426,-1.6644182205200195,0.6822969913482666,1.0,0.0,0.0,0.0,0.0,0.0,9.87594223022461,-2
228502,0.1498264521360397,7.345746083743194,3,2,0.452765941619873,3.849479913711548,1.9082437753677368,0.480679452419281,2.784491539001465,0.905531883239746,0.0,0.0,0.0,0.0,0.0,0.0,5.56971549987793,0
210117,-0.1217496395111084,12.70812718410707,15,10,0.4700679779052734,9.775985717773438,1.2999330759048462,0.1567411422729492,-2.956364870071411,0.9401359558105468,0.0,0.0,0.0,0.0,0.0,0.0,10.833728790283203,0
115876,-0.1538349837064743,12.460028242728184,0,6,0.4071559607982635,10.271023750305176,1.2131242752075195,0.4302550852298736,2.556404829025269,0.8143119215965271,0.0,0.0,1.0,0.0,0.0,0.0,12.057977676391602,0
25931,0.1226083636283874,12.22371223040841,0,14,0.2910218238830566,12.588594436645508,0.9710148572921752,-0.8120560050010681,-2.1616249084472656,0.5820436477661133,0.0,0.0,0.0,0.0,0.0,1.0,12.134342193603516,-2
238052,0.0126355672255158,23.28247707858668,0,14,0.547149121761322,18.06451988220215,1.2888511419296265,-0.1774129718542099,2.952770709991455,1.094298243522644,1.0,0.0,0.0,0.0,0.0,0.0,27.124032974243164,-2
133185,0.0982066765427589,20.32285625881468,0,14,0.5970428586006165,17.316164016723633,1.1736350059509275,-0.4755001068115234,2.293325901031494,1.393992900848389,0.0,0.0,0.0,0.0,0.0,1.0,19.90355682373047,-2
132689,0.1901868432760238,10.241744005056148,21,14,0.5339568257331848,14.40549373626709,0.7109609842300415,1.1464749574661257,-1.5242208242416382,1.0679136514663696,1.0,0.0,0.0,0.0,0.0,0.0,13.143243789672852,4
167614,-0.1069058999419212,15.697257521923348,21,14,0.6517420411109924,13.532840728759766,1.159938097000122,0.7798914909362793,-2.594183444976806,1.429633855819702,1.0,0.0,0.0,0.0,0.0,0.0,15.151805877685549,2
183927,-0.0843612253665924,21.422130857195956,0,14,0.5411231517791748,16.57134246826172,1.2927215099334717,-0.3755293488502502,-2.9744112491607666,1.0822463035583496,1.0,0.0,0.0,0.0,0.0,0.0,23.02102470397949,-2
55937,0.1662893593311309,11.167683374144872,0,6,0.4350069463253021,12.26015853881836,0.9108922481536864,0.8409686088562012,2.899588108062744,0.8700138926506042,0.0,0.0,0.0,0.0,0.0,1.0,10.057729721069336,4
27460,-0.0519930496811866,11.269589832488236,0,6,0.5836825966835022,10.464149475097656,1.076971411705017,-0.6040138602256775,-2.996375799179077,1.345331788063049,0.0,0.0,0.0,0.0,0.0,1.0,9.21780014038086,-2
